isolate,pattern,simulatable,contig
c523e54d-b036-4974-a66b-2ba9b2c99fc2,sul1_2_U12338:sul1_39_AY522923:sul1_5_EU780013,False,
c523e54d-b036-4974-a66b-2ba9b2c99fc2,dfrA7_1_AB161450:dfrA7_5_AJ419170,True,NODE_48_length_7469_cov_78.701840
c272ed25-412f-42df-80f0-3f21e7969f6e,qnrB19_1_EU432277:qnrB54_1_HE820727,True,NODE_64_length_2827_cov_799.871636
c272ed25-412f-42df-80f0-3f21e7969f6e,aadA11_2_AJ567827:aadA13_1_AY713504:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,True,NODE_42_length_23910_cov_85.666345
bd1030be-dfcf-4ce4-ab8d-56f95e25eaa8,blaLEN12_1_AJ635406:blaSHV-100_1_AM941846:blaSHV-102_1_EU024485:blaSHV-153_1_JX121120:blaSHV-1_1_AF148850:blaSHV-48_1_AY263404,True,NODE_54_length_4376_cov_64.220284
bd1030be-dfcf-4ce4-ab8d-56f95e25eaa8,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_32_length_23223_cov_70.362741
bd1030be-dfcf-4ce4-ab8d-56f95e25eaa8,sul1_2_U12338:sul1_5_EU780013,True,NODE_32_length_23223_cov_70.362741
28083228-bde1-4393-b28a-d43930c6910b,aadA11_2_AJ567827:aadA12_1_AY665771:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,False,
2c508326-ba04-43b8-9071-7fdb215270c1,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,True,NODE_33_length_19895_cov_140.786255
cb635146-6734-4e81-ada9-3b31dfc77979,qnrB19_1_EU432277:qnrB54_1_HE820727,True,NODE_64_length_2827_cov_478.668000
cb635146-6734-4e81-ada9-3b31dfc77979,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,True,NODE_40_length_23911_cov_68.883989
68e95358-63c0-499b-b427-627fdceeda21,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_76_length_841_cov_72.846859
68e95358-63c0-499b-b427-627fdceeda21,sul1_2_U12338:sul1_5_EU780013,True,NODE_42_length_7542_cov_38.342532
68e95358-63c0-499b-b427-627fdceeda21,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_19_length_78877_cov_33.495761
82bd9f84-546c-4180-b751-8dbd36ae5582,sul1_2_U12338:sul1_5_EU780013,True,NODE_52_length_10827_cov_70.773581
07c326dd-debc-42b3-86e7-ddfeb352fdc0,blaTEM-135_1_GQ896333:blaTEM-1B_1_AY458016,True,NODE_28_length_67450_cov_104.156502
07c326dd-debc-42b3-86e7-ddfeb352fdc0,qnrS1_1_AB187515:qnrS2_1_DQ485530,True,NODE_28_length_67450_cov_104.156502
07c326dd-debc-42b3-86e7-ddfeb352fdc0,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_58_length_8619_cov_101.889370
818cae84-5868-449e-a0d1-5ceee4ce2bc8,sul1_2_U12338:sul1_5_EU780013,True,NODE_64_length_4141_cov_69.339813
818cae84-5868-449e-a0d1-5ceee4ce2bc8,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_64_length_4141_cov_69.339813
188797d1-2ee5-416c-ae97-f46207a0f842,blaTEM-1B_1_AY458016,False,
188797d1-2ee5-416c-ae97-f46207a0f842,aph(6)-Id_1_M28829,False,
188797d1-2ee5-416c-ae97-f46207a0f842,sul1_2_U12338:sul1_5_EU780013,True,NODE_75_length_9921_cov_52.929805
6e35bdf1-9349-4d03-94f8-f7d8a9ceb03c,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_24_length_70451_cov_57.500497
d0ccf426-c918-4c6c-86c7-3b4726596d96,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_25_length_47083_cov_72.409097
b879c11b-52c9-4a0c-8a41-9b4933b53e2a,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_25_length_65713_cov_56.523265
e2546c57-e340-4a96-a164-50d00fbf98f2,aac(3)-IIa_1_X51534:aac(3)-IIe_1_EU022315,True,NODE_76_length_2749_cov_24.702096
e2546c57-e340-4a96-a164-50d00fbf98f2,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_73_length_3255_cov_18.900881
e2546c57-e340-4a96-a164-50d00fbf98f2,sul1_2_U12338:sul1_5_EU780013,True,NODE_54_length_9636_cov_21.093315
a861d97b-c213-4244-a416-44e22c2c7e6b,blaCMY-114_1_KM087846:blaCMY-2_1_X91840,True,NODE_14_length_127055_cov_74.043464
a861d97b-c213-4244-a416-44e22c2c7e6b,sul2_2_AY034138:sul2_9_FJ197818,True,NODE_78_length_1150_cov_185.093197
a839437e-c49f-4351-a1a8-125491471ca4,dfrA17_1_FJ460238,False,
2fbbb304-904c-4546-9878-3993808f2f1e,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_56_length_8718_cov_67.751649
2fbbb304-904c-4546-9878-3993808f2f1e,sul1_2_U12338:sul1_5_EU780013,True,NODE_56_length_8718_cov_67.751649
2fbbb304-904c-4546-9878-3993808f2f1e,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_115_length_741_cov_105.912651
9f49e5a0-6720-4214-a241-440c9fb5fb29,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_57_length_13236_cov_88.014667
9f49e5a0-6720-4214-a241-440c9fb5fb29,sul1_2_U12338:sul1_5_EU780013,True,NODE_57_length_13236_cov_88.014667
9f49e5a0-6720-4214-a241-440c9fb5fb29,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_57_length_13236_cov_88.014667
b035629b-2335-4dce-8996-3ff2499aecb6,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_96_length_796_cov_84.157163
b035629b-2335-4dce-8996-3ff2499aecb6,sul1_2_U12338:sul1_5_EU780013,True,NODE_77_length_1685_cov_65.075871
a0f077e1-0a70-45ce-b2c4-d99a0f948ab8,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_29_length_41539_cov_66.108798
8076d8de-fd45-4e62-9582-00102e05aa20,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_45_length_11046_cov_64.783298
8076d8de-fd45-4e62-9582-00102e05aa20,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_60_length_4531_cov_62.181185
8076d8de-fd45-4e62-9582-00102e05aa20,sul1_2_U12338:sul1_5_EU780013,True,NODE_45_length_11046_cov_64.783298
8076d8de-fd45-4e62-9582-00102e05aa20,dfrA1_10_AF203818:dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_45_length_11046_cov_64.783298
dfad8f45-820d-49a1-b0ae-a70e06f6012f,aadA15_1_DQ393783:aadA1_4_JQ480156:aadA24_1_AM711129:aadA24_1_DQ677333:aadA2b_1_D43625:aadA3_1_AF047479,False,
dfad8f45-820d-49a1-b0ae-a70e06f6012f,sul3_2_AJ459418,False,
dfad8f45-820d-49a1-b0ae-a70e06f6012f,dfrA12_8_AM040708,False,
02fd3c35-530d-4254-84c6-4153a5b11918,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
8d085c80-e941-48cd-89c4-485dbd2835d3,blaTEM-21_1_Y17582,False,
0cd90d7d-7d48-4dad-8293-b297c6acf950,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_5_length_299923_cov_40.823733
d7bcc5d1-f945-4418-a96b-c71fc439d2d0,aadA11_2_AJ567827:aadA12_1_AY665771:aadA1_4_JQ480156:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,False,
d7bcc5d1-f945-4418-a96b-c71fc439d2d0,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_59_length_24910_cov_60.793581
64c36376-d245-4af5-a674-e6921a801ea9,blaCMY-2_1_X91840:blaCMY-81_1_JQ733578,True,NODE_16_length_88461_cov_83.675744
b509f19a-8b24-4149-96f8-fa161db98972,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,True,NODE_47_length_8117_cov_47.627861
6d6c1046-41ac-401f-b740-274febbe3215,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:ant(3'')-Ia_1_X02340,True,NODE_4_length_230253_cov_29.222034
6d6c1046-41ac-401f-b740-274febbe3215,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_4_length_230253_cov_29.222034
a226ebde-5a0c-428a-a09b-78bfdb83cdd2,aadA11_2_AJ567827:aadA13_1_AY713504:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,True,NODE_22_length_69889_cov_158.987380
a226ebde-5a0c-428a-a09b-78bfdb83cdd2,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_4_AF313472,True,NODE_52_length_29917_cov_162.410054
04a23b73-077a-4500-8542-539ecb50bad3,dfrA7_1_AB161450:dfrA7_5_AJ419170,True,NODE_75_length_2112_cov_51.624570
72efb662-7836-40d1-b99a-e9973097c0fe,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_55_length_6800_cov_115.057564
72efb662-7836-40d1-b99a-e9973097c0fe,aph(3'')-Ib_4_AF313472:aph(3'')-Ib_2_AF024602,True,NODE_45_length_25477_cov_95.642835
72efb662-7836-40d1-b99a-e9973097c0fe,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_55_length_6800_cov_115.057564
8c06ac0e-eb4b-4add-bb69-0432022a6bfd,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_2_length_408452_cov_45.190653
8c06ac0e-eb4b-4add-bb69-0432022a6bfd,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_2_length_408452_cov_45.190653
8654af41-dc8b-47f9-ae00-c7cbbd15c5ff,aadA11_2_AJ567827:aadA12_1_AY665771:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,False,
a669e7d6-abd9-423b-9800-cc18f7a81032,aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_41_length_11046_cov_18.778467
a669e7d6-abd9-423b-9800-cc18f7a81032,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_56_length_4531_cov_14.088684
a669e7d6-abd9-423b-9800-cc18f7a81032,sul1_2_U12338:sul1_5_EU780013,True,NODE_41_length_11046_cov_18.778467
a669e7d6-abd9-423b-9800-cc18f7a81032,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_41_length_11046_cov_18.778467
5567a51f-86c1-4c22-bd5d-ccf7830b0bc4,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_77_length_4402_cov_42.058728
9bef13d4-0de9-4933-9aa0-a4b0008b0df5,blaCMY-114_1_KM087846:blaCMY-2_1_X91840,True,NODE_22_length_54086_cov_55.535966
9bef13d4-0de9-4933-9aa0-a4b0008b0df5,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_25_length_46509_cov_99.885962
28ef3571-dbfe-4132-92f0-ed08bc6dc689,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2_2_JQ364967,True,NODE_54_length_11183_cov_47.455773
28ef3571-dbfe-4132-92f0-ed08bc6dc689,sul1_2_U12338:sul1_5_EU780013,True,NODE_54_length_11183_cov_47.455773
73fa7473-97cf-4f11-9837-f5b4ae26601c,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:aadA5_1_AF137361:ant(3'')-Ia_1_X02340,False,
73fa7473-97cf-4f11-9837-f5b4ae26601c,sul1_2_U12338:sul1_5_EU780013:sul1_9_AY963803,True,NODE_48_length_9230_cov_47.596089
a3e3b6c4-86eb-471a-bc53-d85b7b1fbd7a,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:aadA24_1_DQ677333:ant(3'')-Ia_1_X02340,True,NODE_59_length_8927_cov_32.699774
78586e32-254f-421f-8bc4-5c0337057d7f,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
78586e32-254f-421f-8bc4-5c0337057d7f,sul2_2_AY034138:sul2_9_FJ197818,True,NODE_45_length_33194_cov_60.537368
a5d87af4-1e2c-4e25-a749-a93de6b7abbf,blaTEM-1B_1_AY458016,False,
a5d87af4-1e2c-4e25-a749-a93de6b7abbf,sul1_22_AY115475:sul1_2_U12338:sul1_39_AY522923:sul1_5_EU780013,False,
a5d87af4-1e2c-4e25-a749-a93de6b7abbf,dfrA7_1_AB161450:dfrA7_5_AJ419170,True,NODE_48_length_8865_cov_35.417046
864e44dd-0c85-47a8-8227-28ad127c7997,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_46_length_11099_cov_77.800762
95b62742-68c2-49ed-9d32-e6498f16fc70,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
95b62742-68c2-49ed-9d32-e6498f16fc70,sul2_2_AY034138:sul2_9_FJ197818,True,NODE_19_length_91955_cov_98.744781
9a4d4e79-765d-4997-b396-e07b80c316ed,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_23_length_74593_cov_116.357735
d81c3543-09b3-4722-b326-66093e7a199c,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_25_length_48943_cov_48.312692
d81c3543-09b3-4722-b326-66093e7a199c,sul2_10_AM183225:sul2_3_HQ840942,True,NODE_63_length_2677_cov_78.434615
d81c3543-09b3-4722-b326-66093e7a199c,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_25_length_48943_cov_48.312692
4692afca-531f-4446-9867-db5b7e488ece,aph(3')-Ia_1_V00359:aph(3')-Ia_9_EU722351,True,NODE_42_length_18379_cov_56.085127
de4bafcb-24eb-447b-9632-868d24a6d732,sul1_2_U12338:sul1_5_EU780013,True,NODE_36_length_25335_cov_40.727928
de4bafcb-24eb-447b-9632-868d24a6d732,dfrA7_1_AB161450:dfrA7_5_AJ419170,True,NODE_36_length_25335_cov_40.727928
179378b8-4ac3-4737-b16f-cbd31bf7ee16,sul1_2_U12338:sul1_5_EU780013,True,NODE_64_length_11087_cov_69.626703
aae159a3-0dc4-4db6-b378-ad02a96bd446,sul1_2_U12338:sul1_5_EU780013,True,NODE_62_length_6683_cov_76.580381
5a2199fe-d9af-4314-9cca-b9d3a8379b78,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,True,NODE_45_length_7988_cov_58.406649
a8482485-ed17-45b3-b687-1fd534c5ba2f,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_44_length_5441_cov_41.643922
a8482485-ed17-45b3-b687-1fd534c5ba2f,sul1_2_U12338:sul1_5_EU780013,True,NODE_40_length_10119_cov_42.698765
24f8c363-a289-425e-bfcf-f3a96dd68d04,aph(3'')-Ib_5_AF321551,False,
24f8c363-a289-425e-bfcf-f3a96dd68d04,sul2_2_AY034138:sul2_9_FJ197818,True,NODE_85_length_6867_cov_165.227835
24f8c363-a289-425e-bfcf-f3a96dd68d04,dfrA14_4_AF393510:dfrA14_5_DQ388123,True,NODE_85_length_6867_cov_165.227835
1b845433-e057-4660-8db3-9cfc61d065c1,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_32_length_47149_cov_129.805936
1b845433-e057-4660-8db3-9cfc61d065c1,dfrA14_1_KF921535:dfrA14_5_DQ388123,True,NODE_32_length_47149_cov_129.805936
3273c931-1308-4bdd-a3d9-e57c8985dbc6,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,True,NODE_80_length_14687_cov_131.504997
3273c931-1308-4bdd-a3d9-e57c8985dbc6,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,True,NODE_65_length_22923_cov_102.457017
38b6a8fb-a0b2-4917-bd6c-b62d11abc155,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_4_JQ480156:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,False,
38b6a8fb-a0b2-4917-bd6c-b62d11abc155,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_10_length_148617_cov_64.052841
18a71f63-d35c-41b2-ac5d-e454afe3e21b,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,True,NODE_76_length_11385_cov_60.616201
14072609-f43f-482d-a7d4-fae5bd9510f0,blaLEN17_1_EF205593:blaSHV-100_1_AM941846:blaSHV-153_1_JX121120:blaSHV-1_1_AF148850:blaSHV-48_1_AY263404,True,NODE_52_length_4333_cov_62.103383
14072609-f43f-482d-a7d4-fae5bd9510f0,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_42_length_6725_cov_63.740076
14072609-f43f-482d-a7d4-fae5bd9510f0,sul1_2_U12338:sul1_5_EU780013,True,NODE_42_length_6725_cov_63.740076
53e10cb0-123a-476f-af61-26e075b3bf3d,qnrS1_1_AB187515:qnrS2_1_DQ485530,True,NODE_47_length_20161_cov_75.884236
53e10cb0-123a-476f-af61-26e075b3bf3d,dfrA14_1_KF921535:dfrA14_5_DQ388123,True,NODE_66_length_2845_cov_74.540824
5a0c6b48-e1c6-4f8e-b5e8-f656b7d60a55,aac(3)-IV_1_DQ241380:aac(3)-IVa_1_X01385,True,NODE_54_length_7451_cov_148.216979
5a0c6b48-e1c6-4f8e-b5e8-f656b7d60a55,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA22_1_AM261837:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,True,NODE_55_length_7156_cov_191.847154
0cb26e87-031e-448b-adde-ea8fda689daa,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_4_JQ480156:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,False,
0cb26e87-031e-448b-adde-ea8fda689daa,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_60_length_24910_cov_41.079410
c3f5775e-8550-42a4-bd82-29df4069ad43,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
77c349f7-9856-40da-992f-24e29c376f70,blaCMY-114_1_KM087846:blaCMY-2_1_X91840:blaCMY-44_1_FJ437066,True,NODE_20_length_46026_cov_43.348517
fc5263bf-393c-4cae-9665-0f1d884e4bbd,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_44_length_7782_cov_92.018705
fc5263bf-393c-4cae-9665-0f1d884e4bbd,aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_4_JQ480156:ant(3'')-Ia_1_X02340,True,NODE_20_length_83114_cov_39.412298
fc5263bf-393c-4cae-9665-0f1d884e4bbd,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,True,NODE_38_length_28894_cov_64.141028
fc5263bf-393c-4cae-9665-0f1d884e4bbd,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_20_length_83114_cov_39.412298
60db4db5-61a3-49ba-b49e-25592c3d9707,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
e4c60651-d53e-42b2-b55a-3fd52041a438,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,True,NODE_74_length_4623_cov_39.778267
e4c60651-d53e-42b2-b55a-3fd52041a438,sul1_2_U12338:sul1_5_EU780013,True,NODE_52_length_15649_cov_32.571346
e4c60651-d53e-42b2-b55a-3fd52041a438,dfrA7_1_AB161450:dfrA7_5_AJ419170,True,NODE_52_length_15649_cov_32.571346
e6632d04-ab8a-4f6a-8053-ebef1bbc98e8,blaTEM-126_1_AY628199:blaTEM-135_1_GQ896333:blaTEM-1B_1_AY458016,True,NODE_26_length_67450_cov_39.588722
e6632d04-ab8a-4f6a-8053-ebef1bbc98e8,qnrS1_1_AB187515:qnrS2_1_DQ485530,True,NODE_26_length_67450_cov_39.588722
bef32209-b3c2-4988-abfc-2b0cb9903108,aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_9_length_165032_cov_69.807032
bef32209-b3c2-4988-abfc-2b0cb9903108,aph(3'')-Ib_4_AF313472:aph(3'')-Ib_2_AF024602,True,NODE_46_length_13847_cov_108.272041
79d5ba2f-6ebf-4432-8f98-0ed3d9242cd6,qnrB19_1_EU432277:qnrB54_1_HE820727,True,NODE_125_length_6232_cov_244.347522
79d5ba2f-6ebf-4432-8f98-0ed3d9242cd6,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,True,NODE_112_length_9064_cov_127.536442
f9eac854-9c4d-4bcc-a56d-f932727b2eaa,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
f9eac854-9c4d-4bcc-a56d-f932727b2eaa,sul2_2_AY034138:sul2_9_FJ197818,True,NODE_28_length_42728_cov_41.966660
8491a601-05da-4951-a732-078ce221ce71,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_53_length_6811_cov_88.503267
8491a601-05da-4951-a732-078ce221ce71,sul1_2_U12338:sul1_5_EU780013,True,NODE_48_length_10119_cov_88.785003
e272a928-270b-42c8-b0ba-3ea8eb1f2397,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_21_length_54682_cov_69.277044
e272a928-270b-42c8-b0ba-3ea8eb1f2397,aph(3'')-Ib_4_AF313472:aph(3'')-Ib_2_AF024602,True,NODE_21_length_54682_cov_69.277044
e272a928-270b-42c8-b0ba-3ea8eb1f2397,sul1_2_U12338:sul1_5_EU780013,True,NODE_21_length_54682_cov_69.277044
e272a928-270b-42c8-b0ba-3ea8eb1f2397,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_21_length_54682_cov_69.277044
948086d0-ea5c-405b-bc7a-ed0b31cb7ddf,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_5_length_268362_cov_43.010250
948086d0-ea5c-405b-bc7a-ed0b31cb7ddf,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_5_length_268362_cov_43.010250
25a0d6f0-b01a-4ecb-bc59-447bad88028e,sul2_3_HQ840942:sul2_6_FN995456,True,NODE_47_length_7773_cov_58.044828
3d5bc63a-8c51-4291-9986-5ef545fa874b,aph(3'')-Ib_5_AF321551,False,
3d5bc63a-8c51-4291-9986-5ef545fa874b,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
3d5bc63a-8c51-4291-9986-5ef545fa874b,dfrA14_4_AF393510:dfrA14_5_DQ388123,True,NODE_63_length_11027_cov_117.706667
d7947cd7-f563-418e-97d0-76c79d44e8e6,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_27_length_35820_cov_50.529139
9d2e71eb-1de6-45cf-af27-7dea4be4e55b,sul1_2_U12338:sul1_5_EU780013,True,NODE_42_length_11079_cov_67.607386
5664f83e-05e4-4361-86a6-a8147fdc1177,sul1_2_U12338:sul1_5_EU780013,True,NODE_33_length_11079_cov_336.567587
014b212d-9b92-4a4d-8d24-572b61f5b509,aadA12_1_AY665771:aadA17_1_FJ460181:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_18_length_100143_cov_96.861811
014b212d-9b92-4a4d-8d24-572b61f5b509,sul1_2_U12338:sul1_5_EU780013,True,NODE_18_length_100143_cov_96.861811
2a5eb593-1f0a-4398-bc29-2dd1f5f54910,sul1_2_U12338:sul1_5_EU780013,True,NODE_35_length_11233_cov_64.563284
975d05d7-665e-4fcc-b438-5c84505bfb09,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_16_length_114884_cov_47.264026
975d05d7-665e-4fcc-b438-5c84505bfb09,sul2_2_AY034138:sul2_9_FJ197818,False,
975d05d7-665e-4fcc-b438-5c84505bfb09,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_16_length_114884_cov_47.264026
0f1c8378-5429-4c60-ad22-9036262c2504,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_48_length_29340_cov_65.865325
da23e23c-606f-4c02-9c87-61dab09c231c,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,True,NODE_47_length_8117_cov_71.301990
27a08a4f-540e-4c00-9c17-f47c6b932d95,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_48_length_5993_cov_42.530933
27a08a4f-540e-4c00-9c17-f47c6b932d95,sul1_2_U12338:sul1_5_EU780013,True,NODE_48_length_5993_cov_42.530933
6c58adc4-da7f-4e7b-94df-43acb9e26020,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_30_length_54786_cov_92.619386
